,Survata Interview ID,Date (UTC),Period,Length of Interview (seconds),Country,State,Metro Area,Postal Code,Region,Division,City,Gender,Age,Operating System,Web Browser,Exposure Stamps
115,5d243730-2a97-4878-a9db-f6ae5295bf9e,2017-09-30 23:57:56.0,1,216,US,WA,SEATTLE-TACOMA,98040,West,Pacific,Mercer Island,male,35 to 44,windows,other,
116,72d4ba45-443f-4f72-b564-5943652c01b2,2017-10-01 17:42:27.0,1,141,US,NY,NEW YORK,10452,Northeast,Mid-Atlantic,Bronx,female,13 to 17,android,chrome,
117,620270ae-c166-4471-9211-12c766500135,2017-09-07 03:29:31.0,1,103,US,AL,BIRMINGHAM (ANN AND TUSC),35043,South,East South Central,Chelsea,male,55 to 64,windows,firefox,"2017-09-03 05:22:23.0 : 402714674,20184888,91504188,202886615,4038699 | 2017-09-03 05:22:31.0 : 402714305,20184888,91499319,202880168,4038699 | 2017-09-05 05:43:51.0 : 402714674,20184888,91573631,202886615,4038699"
118,5ef0e3b5-de1c-4093-8647-ffa8c05f050f,2017-11-02 16:14:22.0,3,91,US,MA,BOSTON (MANCHESTER),02050,Northeast,New England,Marshfield,female,13 to 17,other,chrome,
119,9e21e283-ca80-406b-9fee-29a14ff40291,2017-10-06 15:39:02.0,2,385,US,MI,LANSING,49201,Midwest,East North Central,Jackson,female,55 to 64,windows,chrome,
120,965dfde9-5bad-42b8-af71-195bc4072ba4,2017-11-06 03:15:45.0,3,103,US,OH,CINCINNATI,45040,Midwest,East North Central,Mason,male,45 to 54,windows,ie,
121,ab8d5263-a4cc-4b11-bf20-ac0819002319,2017-09-17 06:55:54.0,1,116,US,OK,WICHITA FALLS & LAWTON,73521,South,West South Central,Altus,male,55 to 64,windows,chrome,
122,53ab67ea-ddcb-4a10-90f5-a31a6e91d78f,2017-09-29 13:07:17.0,1,107,US,NC,RALEIGH-DURHAM (FAYETVLLE),27601,South,South Atlantic,Raleigh,female,55 to 64,ios,safari,
123,53e23293-ad15-4a0e-ae7c-78e546792323,2017-11-07 20:14:30.0,3,139,US,CA,SACRAMNTO-STKTON-MODESTO,95201,West,Pacific,Stockton,male,25 to 34,android,chrome,
124,54f29fe5-f67c-4828-8e47-e858c5c51211,2017-11-12 18:56:10.0,3,86,US,AR,LITTLE ROCK-PINE BLUFF,71923,South,West South Central,Arkadelphia,female,18 to 24,ios,none,
125,b8119dd1-9fc1-4786-82f7-2edb7570db1c,2017-10-24 23:59:50.0,2,88,US,MI,DETROIT,48362,Midwest,East North Central,Lake Orion,female,65 and over,macos,safari,
126,8a86c014-124a-4e92-864b-dc52deb50827,2017-10-06 15:54:28.0,2,167,US,TX,HOUSTON,77057,South,West South Central,Houston,male,25 to 34,windows,chrome,"2017-09-21 21:05:27.0 : 403090338,20184888,91503048,203272065,4096633 | 2017-09-21 21:05:27.0 : 403048760,20184888,91529912,203266392,4096633 | 2017-09-21 21:05:27.0 : 403048760,20184888,91529912,203266392,4096633"
127,d1388f36-9cdb-4d39-acea-316dcf0d137b,2017-10-26 02:16:05.0,2,103,US,WA,SEATTLE-TACOMA,98032,West,Pacific,Kent,male,25 to 34,android,chrome,
128,7879ff64-f097-4f53-b7e1-fda000098162,2017-10-17 02:53:25.0,2,266,US,TX,DALLAS-FT. WORTH,76209,South,West South Central,Denton,male,65 and over,windows,ie,"2017-10-15 12:45:04.0 : 406497652,20367831,93687450,206212045,4038699"
129,9c2ffa10-f243-4296-b45d-cc1ee4c89c0b,2017-10-02 11:32:12.0,1,125,US,CT,NEW YORK,06828,Northeast,New England,Fairfield,male,45 to 54,windows,ie,
130,eda30959-d6be-42fb-8b6e-802987471098,2017-11-01 03:18:51.0,3,99,US,UT,SALT LAKE CITY,84121,West,Mountain,Salt Lake City,female,45 to 54,ios,safari,
131,d5b5b8aa-6c11-48cd-9f19-87512bd57e14,2017-10-01 23:08:50.0,1,176,US,IL,PEORIA-BLOOMINGTON,61561,Midwest,East North Central,Roanoke,female,35 to 44,windows,chrome,
132,5676b599-23f7-4c4a-bd51-584882416fe2,2017-09-06 02:06:18.0,1,91,US,FL,PANAMA CITY,32424,South,South Atlantic,Blountstown,female,25 to 34,windows,other,
133,1d1b2c62-db10-4111-91bb-58f6baedbb80,2017-10-08 03:13:14.0,2,106,US,OH,YOUNGSTOWN,44514,Midwest,East North Central,Youngstown,male,25 to 34,windows,chrome,"2017-09-26 15:18:25.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 15:19:41.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 15:19:43.0 : 403472406,20184888,91529912,203705425,4082313 | 2017-09-26 15:44:07.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 15:49:40.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 15:49:57.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 15:52:18.0 : 403472406,20184888,91529912,203705425,4082313 | 2017-09-26 15:52:19.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 15:52:54.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 15:53:32.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 15:53:36.0 : 403472406,20184888,91529912,203705425,4082313 | 2017-09-26 15:59:40.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 16:01:49.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 16:03:12.0 : 403472406,20184888,91529912,203705425,4082313 | 2017-09-26 16:04:26.0 : 403472406,20184888,91529912,203705425,4082313 | 2017-09-26 16:05:28.0 : 403472406,20184888,91529912,203705425,4082313 | 2017-09-27 15:01:27.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-27 15:01:28.0 : 403472406,20184888,91529912,203705425,4082313 | 2017-10-03 16:02:01.0 : 406013406,20367831,91520578,206198167,4119256 | 2017-10-05 15:29:55.0 : 406013406,20367831,91495533,206198167,4119256 | 2017-10-07 11:48:35.0 : 406013406,20367831,91503048,206146580,4119256"
134,1eb49322-8589-4df0-930a-73a2a9da96cb,2017-10-03 20:52:15.0,1,174,US,TX,DALLAS-FT. WORTH,75215,South,West South Central,Dallas,male,55 to 64,android,none,
135,6650f713-41b7-4201-8cfc-47e549afeba2,2017-10-25 18:46:08.0,2,145,US,MI,ALPENA,49707,Midwest,East North Central,Alpena,female,55 to 64,windows,chrome,
136,2d343570-b3d1-4015-8821-75fd341a81de,2017-08-18 20:01:22.0,1,62,US,NH,BOSTON (MANCHESTER),03461,Northeast,New England,Rindge,female,25 to 34,windows,chrome,
137,cdd97a0a-b9c9-4011-91bf-1b20a3641752,2017-10-21 09:58:30.0,2,92,US,NE,OMAHA,68132,Midwest,West North Central,Omaha,female,25 to 34,android,chrome,
138,a8af0ce8-920e-4e4d-b7ee-73bb0ba0631c,2017-09-03 02:23:29.0,1,182,US,MN,MINNEAPOLIS-ST. PAUL,55404,Midwest,West North Central,Minneapolis,female,65 and over,ios,safari,
139,9c85730a-8d3c-41ef-aac3-45bf52880740,2017-09-13 19:00:32.0,1,225,US,IA,CEDAR RAPIDS-WTRLO-IWC&DUB,50668,Midwest,West North Central,Readlyn,male,13 to 17,windows,chrome,"2017-09-13 13:44:36.0 : 403472406,20184888,91529912,203712360,4082313 | 2017-09-13 13:48:06.0 : 403472406,20184888,91529912,203712360,4082313"
140,6314b7c0-532f-44e3-b4ac-1221a9e3afbd,2017-08-23 09:17:57.0,1,154,US,OK,OKLAHOMA CITY,73026,South,West South Central,Norman,female,55 to 64,windows,chrome,
141,6c456e04-acc8-4749-b8a7-56d8e1b3b844,2017-10-07 04:06:48.0,2,58,US,CA,SAN FRANCISCO-OAK-SAN JOSE,95118,West,Pacific,San Jose,female,25 to 34,windows,chrome,
142,e1c9ffb6-2c76-4781-85c6-b87131004f22,2017-10-21 17:11:26.0,2,116,US,CT,HARTFORD & NEW HAVEN,06492,Northeast,New England,Wallingford,male,55 to 64,windows,ie,
143,26fbf9cd-41b3-4681-a618-00d1c7b53cad,2017-10-20 08:38:25.0,2,107,US,FL,WEST PALM BEACH-FT. PIERCE,33461,South,South Atlantic,Lake Worth,female,35 to 44,android,chrome,
144,93830d71-71a6-4f66-90a6-74b26092a3e4,2017-10-11 19:13:42.0,2,104,US,NJ,PHILADELPHIA,08094,Northeast,Mid-Atlantic,Williamstown,male,18 to 24,windows,chrome,
145,68f8d463-4db7-41b2-8ebd-eddf50a6d7b0,2017-08-07 16:08:14.0,1,167,US,VA,ROANOKE-LYNCHBURG,24012,South,South Atlantic,Roanoke,female,45 to 54,windows,chrome,
146,7c3342d2-c995-4d73-8dd0-d70ce0fe4b5e,2017-10-08 03:31:43.0,2,170,US,MA,BOSTON (MANCHESTER),02445,Northeast,New England,Brookline,male,35 to 44,windows,chrome,
147,dec7b7fc-14d5-4c15-b140-1a8115dd2d06,2017-09-14 11:13:57.0,1,250,US,TX,DALLAS-FT. WORTH,76133,South,West South Central,Fort Worth,male,45 to 54,android,none,
148,f0188f32-b63c-4520-a54a-b0bc1fe31ff6,2017-10-22 20:50:55.0,2,69,US,MI,DETROIT,48093,Midwest,East North Central,Warren,male,25 to 34,windows,chrome,
149,1df9f105-0f40-457c-a3de-183be1736247,2017-10-08 09:22:20.0,2,323,US,CA,LOS ANGELES,90009,West,Pacific,Los Angeles,male,18 to 24,android,chrome,
150,8590a6c9-efd0-46e3-8308-11351282a2d8,2017-08-22 14:37:41.0,1,113,US,NJ,PHILADELPHIA,08225,Northeast,Mid-Atlantic,Northfield,male,65 and over,windows,ie,
151,a027827e-1e12-4f81-a627-b77548ef9ce1,2017-09-02 00:07:07.0,1,211,US,MS,BILOXI-GULFPORT,39560,South,East South Central,Long Beach,female,55 to 64,windows,ie,
152,2c08f27f-cebf-45b1-8193-e5bab0e0cd64,2017-09-04 03:21:15.0,1,116,US,TN,NASHVILLE,37211,South,East South Central,Nashville,female,45 to 54,windows,chrome,"2017-08-29 01:09:59.0 : 402926582,20184888,91495533,203128580,4075969 | 2017-08-29 01:10:00.0 : 402946915,20184888,91529912,203126499,4075969 | 2017-08-29 01:10:00.0 : 402926582,20184888,91495533,203128580,4075969 | 2017-08-29 01:10:01.0 : 402946915,20184888,91529912,203126499,4075969 | 2017-08-29 01:10:02.0 : 402946915,20184888,91529912,203126499,4075969 | 2017-08-29 01:10:02.0 : 402946915,20184888,91529912,203126499,4075969"
153,1f73c274-6823-4515-ad20-aa7209ca2397,2017-10-16 15:43:49.0,2,131,US,VA,CHARLOTTESVILLE,22968,South,South Atlantic,Ruckersville,female,65 and over,windows,chrome,"2017-10-11 13:22:06.0 : 406497652,20367831,93687450,206212036,4038699 | 2017-10-11 17:10:10.0 : 406497652,20367831,93687450,206212036,4038699"
154,e7d12478-fd90-429e-9283-2a5ea17d7499,2017-09-06 05:27:47.0,1,83,US,MD,"WASHINGTON, DC (HAGRSTWN)",20742,South,South Atlantic,College Park,male,18 to 24,macos,chrome,
155,12720160-968a-432a-9c98-6a5dd5ecc3ec,2017-09-26 12:02:16.0,1,100,US,KY,KNOXVILLE,40831,South,East South Central,Harlan,female,35 to 44,ios,safari,
156,413bfe12-e451-4583-8da8-61692054e91e,2017-10-23 13:10:40.0,2,115,US,CT,NEW YORK,06905,Northeast,New England,Stamford,female,45 to 54,macos,chrome,
157,14831cc5-1c07-4f97-8f53-a54524332fcf,2017-09-19 04:26:42.0,1,265,US,CA,SAN FRANCISCO-OAK-SAN JOSE,95032,West,Pacific,Los Gatos,female,45 to 54,ios,safari,
158,9e95d4f9-ceec-4103-9213-a5ed0c60246f,2017-08-21 19:00:58.0,1,84,US,OR,"PORTLAND, OR",97223,West,Pacific,Portland,male,13 to 17,macos,chrome,
159,40dd944f-ee2d-427e-baca-ef8f954611c5,2017-10-26 23:26:04.0,2,413,US,MI,MARQUETTE,49901,Midwest,East North Central,Ahmeek,male,35 to 44,ios,safari,
160,a3a64468-a270-4c8f-b43a-e11f6c62652e,2017-10-01 21:25:03.0,1,136,US,MN,MINNEAPOLIS-ST. PAUL,56283,Midwest,West North Central,Redwood Falls,male,45 to 54,ios,safari,
161,1ef1ef58-9d68-4b83-a79b-bc1ca678cef3,2017-08-22 20:41:22.0,1,129,US,FL,WEST PALM BEACH-FT. PIERCE,33432,South,South Atlantic,Boca Raton,female,45 to 54,windows,chrome,
162,517f86fd-0545-48ed-a407-9f8c735dbc30,2017-11-08 20:56:41.0,3,86,US,OH,CINCINNATI,45208,Midwest,East North Central,Cincinnati,female,35 to 44,macos,safari,
163,9b3cc517-4077-4fea-bc4d-48461b4d33dc,2017-09-12 01:57:08.0,1,109,US,OH,"COLUMBUS, OH",43113,Midwest,East North Central,Circleville,male,18 to 24,windows,chrome,
164,2401d5a7-1323-4474-8763-b0c0ef76900a,2017-10-14 11:19:53.0,2,70,US,IL,CHICAGO,60419,Midwest,East North Central,Dolton,male,45 to 54,windows,chrome,
165,773e91ed-530f-41a2-a8a4-74009602a9f8,2017-10-17 05:45:21.0,2,101,US,MO,ST. LOUIS,63150,Midwest,West North Central,Saint Louis,female,35 to 44,ios,safari,
166,8885de48-3dbc-45b9-8415-84c7ca332d8f,2017-08-07 16:08:52.0,1,169,US,OH,TOLEDO,43571,Midwest,East North Central,Whitehouse,female,55 to 64,windows,chrome,
167,1796deda-e70a-4516-b475-551af54a2f26,2017-11-09 02:50:36.0,3,91,US,MA,BOSTON (MANCHESTER),01950,Northeast,New England,Newburyport,female,35 to 44,ios,safari,"2017-10-12 12:30:58.0 : 406497658,20367831,93660727,206235051,4038699 | 2017-10-12 12:55:26.0 : 406497658,20367831,93660727,206152637,4038699 | 2017-10-25 10:12:21.0 : 406471692,20367831,93689508,206220282,4075326"
168,47abb935-d56c-428e-8d73-bc29866c882a,2017-09-20 11:36:53.0,1,137,US,MD,"WASHINGTON, DC (HAGRSTWN)",21740,South,South Atlantic,Hagerstown,male,65 and over,windows,ie,
169,73600b33-2b3b-48a1-9ba5-922290a51dd1,2017-11-05 11:35:59.0,3,162,US,FL,TAMPA-ST. PETE (SARASOTA),34669,South,South Atlantic,Hudson,female,55 to 64,android,chrome,
170,bbf74e84-8bf0-4dd8-bd3c-27c601d7546b,2017-10-22 17:10:28.0,2,164,US,TX,DALLAS-FT. WORTH,76133,South,West South Central,Fort Worth,male,55 to 64,macos,chrome,
171,d2c16bcb-7537-4190-bf89-eb6cf76f611f,2017-09-29 19:39:58.0,1,389,US,CA,LOS ANGELES,92509,West,Pacific,Riverside,female,25 to 34,windows,chrome,
172,78633e13-7dd7-4be3-afd8-bf2de469b5b8,2017-10-23 14:52:12.0,2,94,US,MD,"WASHINGTON, DC (HAGRSTWN)",20707,South,South Atlantic,Laurel,female,18 to 24,windows,chrome,
173,e1c77ec5-a1d2-4c30-9c3e-504b511e5e83,2017-10-03 16:58:34.0,1,98,US,OH,CINCINNATI,45227,Midwest,East North Central,Cincinnati,female,55 to 64,windows,firefox,
174,9be2d21a-428b-4837-81e6-4169c889cf6a,2017-09-07 12:19:01.0,1,210,US,AR,LITTLE ROCK-PINE BLUFF,72626,South,West South Central,Cotter,male,65 and over,windows,chrome,"2017-08-26 13:26:47.0 : 403082932,20184888,91909757,203269914,4096080"
175,7d07437c-33bb-4f72-a105-fefcaf70d4a6,2017-10-25 15:16:33.0,2,127,US,IN,INDIANAPOLIS,47406,Midwest,East North Central,Bloomington,male,18 to 24,macos,safari,
176,dc8d7655-9007-46ed-b2d1-1ce7985df0cd,2017-09-01 17:58:41.0,1,132,US,WA,SEATTLE-TACOMA,98366,West,Pacific,Port Orchard,female,35 to 44,ios,chrome,
177,b3c48e9b-3be1-4351-8921-caeb73119df8,2017-10-07 16:28:02.0,2,134,US,NC,,,South,South Atlantic,,male,18 to 24,android,chrome,
178,3832db0f-6fdd-4867-ad14-afc8ce4a7b18,2017-10-23 15:56:23.0,2,152,US,OH,CINCINNATI,45069,Midwest,East North Central,West Chester,female,65 and over,macos,chrome,"2017-10-12 23:17:47.0 : 406505086,20367831,93736307,206204287,4038699 | 2017-10-12 23:17:47.0 : 406505086,20367831,93736307,206204287,4038699 | 2017-10-15 05:24:10.0 : 406770477,20367831,92590607,206232396,4096080 | 2017-10-15 05:24:11.0 : 406770477,20367831,92590607,206232396,4096080 | 2017-10-17 04:57:43.0 : 406770477,20367831,92590607,206232396,4096080 | 2017-10-22 01:25:06.0 : 406505086,20367831,93684192,206211301,4038699 | 2017-10-22 01:25:06.0 : 406505086,20367831,93684192,206211301,4038699 | 2017-10-22 01:26:14.0 : 406505086,20367831,93684192,206211301,4038699 | 2017-10-22 01:26:14.0 : 406505086,20367831,93684192,206211301,4038699 | 2017-10-22 01:26:40.0 : 406505086,20367831,93684192,206211301,4038699 | 2017-10-22 01:26:40.0 : 406505086,20367831,93684192,206211301,4038699 | 2017-10-22 01:27:26.0 : 406505086,20367831,93736307,206211301,4038699 | 2017-10-22 01:27:26.0 : 406505086,20367831,93736307,206211301,4038699 | 2017-10-23 00:48:17.0 : 406505086,20367831,93684192,206211301,4038699 | 2017-10-23 00:48:17.0 : 406505086,20367831,93684192,206211301,4038699"
179,98257a52-fb00-43a3-8a67-34ae45321923,2017-10-25 07:52:26.0,2,104,US,NC,CHARLOTTE,28273,South,South Atlantic,Charlotte,male,35 to 44,windows,chrome,
180,5aba69fa-779b-44ef-b56f-338e56b38316,2017-09-28 09:16:43.0,1,86,US,NY,UTICA,13442,Northeast,Mid-Atlantic,Rome,female,35 to 44,android,chrome,
181,6d14eff0-3220-4fca-b7ba-33c46bc12354,2017-08-16 15:44:45.0,1,93,US,CA,SANTABARBRA-SANMAR-SANLUOB,93407,West,Pacific,San Luis Obispo,male,18 to 24,windows,chrome,
182,d8b64c93-993b-4c64-8f1a-a0da26bf46ef,2017-10-22 03:36:41.0,2,146,US,CA,LOS ANGELES,93551,West,Pacific,Palmdale,female,25 to 34,android,chrome,
183,2ae4db7c-edfa-486e-a9cc-3279568c8dcf,2017-10-24 09:40:45.0,2,140,US,MI,DETROIT,48111,Midwest,East North Central,Belleville,female,55 to 64,android,chrome,
184,60fcabf0-1558-47df-aca0-207dbbee9e6d,2017-09-03 00:16:36.0,1,82,US,MI,GRAND RAPIDS-KALMZOO-B.CRK,49306,Midwest,East North Central,Belmont,male,55 to 64,windows,chrome,
185,327f3e61-c69b-411a-95c0-0f6a939b168f,2017-10-23 22:10:55.0,2,265,US,OH,CLEVELAND-AKRON (CANTON),44224,Midwest,East North Central,Stow,male,55 to 64,windows,chrome,
186,0cc69b46-c30f-4d10-8702-b7d7e7121629,2017-08-31 19:07:54.0,1,163,US,MA,SPRINGFIELD-HOLYOKE,01040,Northeast,New England,Holyoke,male,35 to 44,macos,chrome,
187,ae212d54-150a-44e7-a8e1-658bd9e359ee,2017-09-12 22:59:29.0,1,66,US,NY,NEW YORK,11561,Northeast,Mid-Atlantic,Long Beach,female,18 to 24,macos,chrome,
188,38beba3d-bbcc-4826-a91d-48d7eda208d1,2017-10-23 22:00:12.0,2,108,US,MD,"WASHINGTON, DC (HAGRSTWN)",20850,South,South Atlantic,Rockville,male,18 to 24,ios,safari,
189,3844308c-fcf6-45f6-acd6-4bcc264138c9,2017-10-25 18:53:19.0,2,253,US,LA,MONROE-EL DORADO,71203,South,West South Central,Monroe,female,55 to 64,windows,chrome,
190,e577dbe4-8b8d-47a8-acf2-72226ed68ae0,2017-10-06 18:39:29.0,2,175,US,VA,NORFOLK-PORTSMTH-NEWPT NWS,23551,South,South Atlantic,Norfolk,male,55 to 64,windows,ie,
191,6c696d0b-cd3b-45d2-9618-9cec74dc8895,2017-10-19 01:16:53.0,2,255,US,FL,TAMPA-ST. PETE (SARASOTA),33772,South,South Atlantic,Seminole,female,18 to 24,windows,chrome,"2017-10-06 04:04:14.0 : 406036962,20367831,91520578,206234622,4038699 | 2017-10-06 04:06:18.0 : 406036962,20367831,91520578,206211484,4038699"
192,3d430a51-1c1e-4de7-94af-2c0928d9cf15,2017-10-08 13:54:22.0,2,244,US,TX,HOUSTON,77584,South,West South Central,Pearland,male,18 to 24,windows,chrome,
193,bd6edf7a-fabf-4274-a63b-7643fcc172ea,2017-11-04 18:11:36.0,3,72,US,MN,FARGO-VALLEY CITY,56560,Midwest,West North Central,Moorhead,female,45 to 54,ios,safari,"2017-10-11 15:00:07.0 : 406497652,20367831,93687450,206211319,4038699"
194,65111e5b-2b29-4219-a1ab-70ee7f46eb9e,2017-10-16 19:43:57.0,2,101,US,WA,SEATTLE-TACOMA,98008,West,Pacific,Bellevue,male,55 to 64,windows,chrome,"2017-09-19 14:15:45.0 : 403983703,20184888,91491765,204291813,4096642 | 2017-09-25 15:00:58.0 : 402946915,20184888,91529912,203126499,4075969"
195,e9461960-6167-492f-a339-dd7379e34133,2017-10-27 02:44:31.0,2,193,US,WA,SPOKANE,99207,West,Pacific,Spokane,male,55 to 64,macos,safari,
196,92cb482b-8f0f-4b9f-89e8-56292ef2087a,2017-10-23 18:10:12.0,2,166,US,TN,MEMPHIS,38141,South,East South Central,Memphis,female,25 to 34,ios,none,
197,4eeeeb15-4f96-4827-91fd-5ae1418d63fd,2017-10-02 11:26:06.0,1,80,US,NJ,NEW YORK,07109,Northeast,Mid-Atlantic,Belleville,male,55 to 64,windows,chrome,
198,37a61406-a4e9-4861-8456-2d1895dcd4a6,2017-09-17 18:37:48.0,1,54,US,NY,ELMIRA (CORNING),14843,Northeast,Mid-Atlantic,Hornell,female,35 to 44,windows,chrome,
199,6eb5f5ae-9af6-412e-807d-271373d6e1db,2017-09-05 07:32:05.0,1,152,US,VA,CHARLOTTESVILLE,22902,South,South Atlantic,Charlottesville,female,25 to 34,android,chrome,"2017-09-04 23:29:01.0 : 403098867,20184888,91495470,203267201,4096633 | 2017-09-04 23:29:01.0 : 403071151,20184888,91491765,203269788,4096633 | 2017-09-04 23:29:01.0 : 403098867,20184888,91495470,203267201,4096633"
200,9e83966f-9606-43cf-a64c-d5c4984cfd23,2017-11-10 05:17:03.0,3,106,US,TX,HOUSTON,77083,South,West South Central,Houston,female,18 to 24,windows,chrome,
201,a0fb97a1-01b9-448d-b009-5ede4389d142,2017-10-12 00:50:31.0,2,193,US,FL,ORLANDO-DAYTONA BCH-MELBRN,34786,South,South Atlantic,Windermere,male,18 to 24,windows,chrome,"2017-09-16 03:36:25.0 : 403943300,20184888,91529912,203269914,4096080"
202,4502b646-8716-426a-9e13-e398a40183ca,2017-11-04 09:13:27.0,3,119,US,MI,DETROIT,48150,Midwest,East North Central,Livonia,female,45 to 54,ios,safari,
203,eab149b7-78d1-4e67-90c8-3e7fe3fa75c8,2017-10-21 20:14:25.0,2,70,US,MO,ST. LOUIS,63129,Midwest,West North Central,Saint Louis,male,18 to 24,android,none,
204,f46d34ee-5058-4626-8069-e57e7bc967b3,2017-10-23 05:13:52.0,2,124,US,CA,LOS ANGELES,91730,West,Pacific,Rancho Cucamonga,male,25 to 34,android,chrome,
205,33e5a7c8-ecc4-4cd5-b40a-a7ddc7a2f075,2017-09-27 17:20:24.0,1,64,US,KY,LOUISVILLE,40291,South,East South Central,Louisville,female,45 to 54,windows,chrome,"2017-08-30 12:46:27.0 : 402952822,20184888,91521872,203124036,4088207 | 2017-09-20 11:29:15.0 : 403307443,20184888,91909757,203480195,4090636 | 2017-09-20 11:29:15.0 : 403307443,20184888,91909757,203480195,4090636 | 2017-09-20 11:29:35.0 : 403307443,20184888,91909757,203480195,4090636 | 2017-09-20 11:29:39.0 : 403307443,20184888,91909757,203480195,4090636"
206,1aa6dd8e-8232-45c6-a4ad-00f0f4f7479e,2017-10-08 22:00:15.0,2,56,US,WA,SEATTLE-TACOMA,98277,West,Pacific,Oak Harbor,male,13 to 17,windows,chrome,
207,03e1785c-2812-4ee9-8496-0f24ea100d53,2017-11-07 17:07:19.0,3,86,US,VA,"WASHINGTON, DC (HAGRSTWN)",22042,South,South Atlantic,Falls Church,male,65 and over,windows,firefox,
208,e07c3d11-8eb8-4b35-bc9d-91281450009c,2017-10-09 20:30:20.0,2,165,US,TX,DALLAS-FT. WORTH,76004,South,West South Central,Arlington,male,18 to 24,android,chrome,
209,63ad0a36-be3d-49f2-a182-0e8c66e8a64a,2017-09-30 15:40:22.0,1,152,US,TX,WACO-TEMPLE-BRYAN,76543,South,West South Central,Killeen,male,65 and over,windows,chrome,
210,75e41e5d-6a57-4720-b727-e0c1c175844d,2017-10-23 22:09:37.0,2,123,US,ME,PORTLAND-AUBURN,04073,Northeast,New England,Sanford,female,55 to 64,ios,safari,
211,300bfe85-6e7a-417d-8a5e-215760374cbe,2017-10-01 15:59:46.0,1,109,US,OH,CINCINNATI,45040,Midwest,East North Central,Mason,male,45 to 54,windows,ie,
212,996bca24-d9d8-48dc-9629-0f4739467f27,2017-10-25 13:42:18.0,2,133,US,AZ,PHOENIX (PRESCOTT),85301,West,Mountain,Glendale,male,45 to 54,macos,chrome,
213,d8e9c87b-affc-4290-b302-7f1609286bad,2017-10-09 18:19:43.0,2,177,US,MO,ST. LOUIS,63033,Midwest,West North Central,Florissant,female,45 to 54,ios,safari,
214,02dedb9e-4d21-4dce-9b8c-725d7327d402,2017-10-23 14:14:36.0,2,219,US,WI,GREEN BAY-APPLETON,54902,Midwest,East North Central,Oshkosh,male,65 and over,windows,chrome,
215,45113f68-2867-4247-b21c-c90aa165179d,2017-10-22 20:46:08.0,2,142,US,WI,MADISON,53575,Midwest,East North Central,Oregon,female,55 to 64,ios,safari,
216,20845292-5824-4842-ac6c-4fda7580b3ba,2017-09-04 17:42:02.0,1,93,US,NM,ALBUQUERQUE-SANTA FE,87114,West,Mountain,Albuquerque,male,18 to 24,android,chrome,"2017-08-25 19:25:00.0 : 403483012,20184888,91909757,203704078,4082313"
217,8ad60ce3-21fa-4d47-92b1-def3b291ef8c,2017-10-17 07:01:10.0,2,436,US,VA,"WASHINGTON, DC (HAGRSTWN)",20170,South,South Atlantic,Herndon,female,45 to 54,windows,chrome,
218,8b765a06-58ed-4231-96fe-ad5ca819d8c3,2017-09-03 10:24:53.0,1,114,US,CA,LOS ANGELES,90503,West,Pacific,Torrance,female,25 to 34,ios,safari,
219,574a622a-89c7-4394-998b-067f9949a0ea,2017-08-26 11:33:34.0,1,533,US,FL,ORLANDO-DAYTONA BCH-MELBRN,34749,South,South Atlantic,Leesburg,female,35 to 44,android,chrome,
220,af2f7990-1fb1-42fe-8b04-decd82a8d279,2017-10-22 23:03:54.0,2,102,US,TX,SHREVEPORT,75503,South,West South Central,Texarkana,male,25 to 34,android,chrome,
221,af90aefe-cd0e-4940-bcf7-bc741d9389e8,2017-10-08 09:55:30.0,2,87,US,WA,SEATTLE-TACOMA,98108,West,Pacific,Seattle,male,25 to 34,android,chrome,"2017-10-04 04:04:45.0 : 405951178,20367831,91521866,206151554,4075326 | 2017-10-04 05:20:48.0 : 405951178,20367831,91521866,206151554,4075326 | 2017-10-04 05:22:06.0 : 405951178,20367831,91521866,206151554,4075326 | 2017-10-04 05:23:58.0 : 405951178,20367831,91521866,206151554,4075326 | 2017-10-05 03:37:02.0 : 405951178,20367831,91521866,206151554,4075326 | 2017-10-06 07:37:44.0 : 405951178,20367831,91521866,206151554,4075326"
